KiB 1537120 avail Mem
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.87
712 0.0 0.3 0:21.88
712 0.0 0.3 0:21.88
712 0.0 0.3 0:21.88
712 0.0 0.3 0:21.90
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
15712 11.1 0.2 0:00.04
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.91
712 0.0 0.3 0:21.92
712 0.0 0.3 0:21.92
712 0.0 0.3 0:21.92
712 0.0 0.3 0:21.92
712 0.0 0.3 0:21.93
712 0.0 0.3 0:21.96
KiB used, 350564 buff/cache
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
712 0.0 0.3 0:21.96
