KiB 1534712 avail Mem
712 0.0 0.3 0:20.70
712 0.0 0.3 0:20.70
712 0.0 0.3 0:20.70
712 16.7 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
31712 5.3 0.2 0:00.04
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.75
712 0.0 0.3 0:20.76
712 0.0 0.3 0:20.76
712 0.0 0.3 0:20.76
712 0.0 0.3 0:20.76
712 0.0 0.3 0:20.77
KiB used, 340536 buff/cache
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.79
712 0.0 0.3 0:20.80
712 5.6 0.3 0:20.81
712 0.0 0.3 0:20.81
32712 11.1 0.2 0:00.02
712 5.6 0.3 0:20.82
712 0.0 0.3 0:20.82
361 0.0 0.0 0:00.00
712 0.0 0.3 0:20.85
712 0.0 0.3 0:20.85
712 0.0 0.3 0:20.85
712 0.0 0.3 0:20.85
712 0.0 0.3 0:20.85
712 0.0 0.3 0:20.85
712 0.0 0.3 0:20.85
712 5.3 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
KiB used, 340712 buff/cache
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
712 0.0 0.3 0:20.86
KiB used, 340712 buff/cache
