KiB used, 269632 buff/cache
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.11
711 0.0 0.3 0:17.12
711 0.0 0.3 0:17.12
711 0.0 0.3 0:17.13
711 5.6 0.3 0:17.17
711 5.6 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.20
711 0.0 0.3 0:17.21
711 11.1 0.3 0:17.23
711 0.0 0.3 0:17.23
711 5.6 0.3 0:17.24
711 0.0 0.3 0:17.24
711 11.1 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.30
711 0.0 0.3 0:17.31
711 0.0 0.3 0:17.31
711 5.9 0.3 0:17.33
711 0.0 0.3 0:17.33
711 5.6 0.3 0:17.36
711 0.0 0.3 0:17.37
711 0.0 0.3 0:17.38
711 5.6 0.3 0:17.41
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.42
711 0.0 0.3 0:17.43
711 0.0 0.3 0:17.43
711 0.0 0.3 0:17.45
711 0.0 0.3 0:17.48
711 0.0 0.3 0:17.50
711 0.0 0.3 0:17.50
711 5.6 0.3 0:17.53
711 0.0 0.3 0:17.55
711 0.0 0.3 0:17.55
711 0.0 0.3 0:17.55
711 0.0 0.3 0:17.55
711 0.0 0.3 0:17.55
711 0.0 0.3 0:17.55
711 0.0 0.3 0:17.55
711 5.6 0.3 0:17.57
711 0.0 0.3 0:17.57
711 5.6 0.3 0:17.58
711 0.0 0.3 0:17.58
711 0.0 0.3 0:17.58
711 0.0 0.3 0:17.58
711 0.0 0.3 0:17.60
711 0.0 0.3 0:17.60
711 0.0 0.3 0:17.61
711 0.0 0.3 0:17.61
711 0.0 0.3 0:17.61
711 5.6 0.3 0:17.63
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
711 0.0 0.3 0:17.64
